,Unnamed: 0.2,Unnamed: 0.1,url,Context,Unnamed: 0,RE_pred
136,136,134,https://www.omnia.fi/en/study-options/espoo-adult-education-centre/enrolment-and-cancellation-conditions-adult-dducation-centre-courses,Changing the format of the course does not affect the price of the course.,,"[['Entity1: course, Entity2: price, Relation: affect, Qualifier: does not']]"
137,137,135,https://www.omnia.fi/en/study-options/espoo-adult-education-centre/enrolment-and-cancellation-conditions-adult-dducation-centre-courses,"If one lesson is cancelled on a course that lasts for the whole term, students are not entitled to deductions from the course fee or a compensation lesson.",,"[['Entity1: lesson, Entity2: course, Relation: cancellation, Qualifier: term lasting for whole']]"
138,138,136,https://www.omnia.fi/en/study-options/espoo-adult-education-centre/enrolment-and-cancellation-conditions-adult-dducation-centre-courses,"When possible, we inform students of course changes or cancellations by text message, e-mail or telephone.",,"[['entities: course changes, notification method'], ['entities: cancellations, notification method'], ['key: notification_method, value: text message/e-mail/telephone'], ['course changes, notification method, notification_medium, text message/e-mail/telephone'], ['cancellations, notification method, notification_medium, text message/e-mail/telephone']]"
139,139,137,https://www.omnia.fi/en/study-options/espoo-adult-education-centre/enrolment-and-cancellation-conditions-adult-dducation-centre-courses,"As a student, you are responsible for keeping the contact information you provide to us up-to-date.",,"[['student, contact information, responsible for, None']]"
140,140,138,https://www.omnia.fi/en/study-options/espoo-adult-education-centre/enrolment-and-cancellation-conditions-adult-dducation-centre-courses,You can notify our customer service of any changes to your contact information.,,"[['contact information, customer service, where']]"
141,141,139,https://www.omnia.fi/en/study-options/espoo-adult-education-centre/enrolment-and-cancellation-conditions-adult-dducation-centre-courses,"On weekends, our customer service is closed.",,"[['customer service, weekends, frequency, weekends']]"
142,142,140,https://www.omnia.fi/en/study-options/espoo-adult-education-centre/enrolment-and-cancellation-conditions-adult-dducation-centre-courses,This may cause delays in informing students of course changes or cancellations.,,[]
143,143,141,https://www.omnia.fi/en/study-options/espoo-adult-education-centre/enrolment-and-cancellation-conditions-adult-dducation-centre-courses," If the course is full, you can enrol on a waiting list.",,"[['waiting list, course, enrollment, status, full']]"
144,144,142,https://www.omnia.fi/en/study-options/espoo-adult-education-centre/enrolment-and-cancellation-conditions-adult-dducation-centre-courses,"If a course place becomes available, we will contact you by a text message or e-mail.",,"[['Entity1, Entity2, Relation, Qualifier Key: Qualifier Value'], ['entities not found in this sentence']]"
145,145,143,https://www.omnia.fi/en/study-options/espoo-adult-education-centre/enrolment-and-cancellation-conditions-adult-dducation-centre-courses,"If the course is due to start in less than seven days, we will contact several people on the waiting list.",,"[['waiting list, several people, contact, None']]"
146,146,144,https://www.omnia.fi/en/study-options/espoo-adult-education-centre/enrolment-and-cancellation-conditions-adult-dducation-centre-courses,The person who confirms first will get the course place.,,"[['person, course place, confirm, order, first']]"
147,147,145,https://www.omnia.fi/en/study-options/espoo-adult-education-centre/enrolment-and-cancellation-conditions-adult-dducation-centre-courses, You can enrol for some advanced courses in advance.,,[]
148,148,146,https://www.omnia.fi/en/study-options/espoo-adult-education-centre/enrolment-and-cancellation-conditions-adult-dducation-centre-courses,We will notify you of these courses by a personal text message or e-mail.,,"[['Entity1: personal text message, Entity2: e-mail, Relation: description']]"
149,149,147,https://www.omnia.fi/en/study-options/espoo-adult-education-centre/enrolment-and-cancellation-conditions-adult-dducation-centre-courses,You must confirm your enrolment on Ilmonet (ilmonet.fi) or by calling our customer service.,,"[['Entity1, Entity2, Relation, Qualifier Key: Qualifier Value '], ['""Ilmonet"", enrollment, location_of_enrollment, website, ""ilmonet.fi""'], ['customer service, enrollment, location_of_enrollment, method, ""calling""']]"
150,150,148,https://www.omnia.fi/en/study-options/espoo-adult-education-centre/adult-education-centre-fees-and-discounts, Course fees are determined based on the number of teaching hours and the number of credits at the Open University.,,"[['Entity1: Course fees, Entity2: Open University, Relation: determined based on, Qualifier Key: teaching hours, Qualifier Value: number of teaching hours'], ['Entity1: Course fees, Entity2: Open University, Relation: determined based on, Qualifier Key: credits, Qualifier Value: number of credits']]"
151,151,149,https://www.omnia.fi/en/study-options/espoo-adult-education-centre/adult-education-centre-fees-and-discounts,The duration of one lesson is 45 minutes.,,"[['duration of one lesson, 45 minutes, length, None']]"
152,152,150,https://www.omnia.fi/en/study-options/espoo-adult-education-centre/adult-education-centre-fees-and-discounts,"Depending on the course, we may also charge fees for material and language tests.",,"[['Entity1: course, Entity2: fees, Relation: cost, Qualifier Key: NA, Qualifier Value: NA']]"
153,153,151,https://www.omnia.fi/en/study-options/espoo-adult-education-centre/adult-education-centre-fees-and-discounts,"In family courses, the course fee includes one adult and one child.",,"[['entities'], ['relations'], ['qualifiers']]"
154,154,152,https://www.omnia.fi/en/study-options/espoo-adult-education-centre/adult-education-centre-fees-and-discounts,"If you enrol on a course that lasts for a term or academic year halfway through, you will receive a 50% discount on the course fee.",,"[['course, term, length, term'], ['course, academic year, length, academic year'], ['course fee, discount, cost, 50%']]"
155,155,153,https://www.omnia.fi/en/study-options/espoo-adult-education-centre/adult-education-centre-fees-and-discounts,The â¬13 language test included in the Finnish language YKI certificate studies will only be invoiced if the test is passed successfully.,,"[['Entity1: â\x82¬13 language test, Entity2: Finnish language YKI certificate studies, Relation: requirement, Qualifier: passed successfully']]"
156,156,154,https://www.omnia.fi/en/study-options/espoo-adult-education-centre/adult-education-centre-fees-and-discounts, The payment term for an invoice sent through an online payment link is 14 days from the date of the invoice.,,"[['payment term, invoice, length, 14 days'], ['invoice, online payment link, sent through']]"
157,157,155,https://www.omnia.fi/en/study-options/espoo-adult-education-centre/adult-education-centre-fees-and-discounts,The payment term for a paper invoice or an e-invoice sent to your online bank is 21 days from the date of the invoice.,,"[['Entity1: payment term, Entity2: invoice, Relation: length, Qualifier Key: from, Qualifier Value: date of the invoice'], ['Entity1: e-invoice, Entity2: online bank, Relation: where']]"
158,158,156,https://www.omnia.fi/en/study-options/espoo-adult-education-centre/adult-education-centre-fees-and-discounts,Please contact our customer service regarding invoicing issues.,,"[['customer service, invoicing issues, contact regarding, No Qualifiers']]"
159,159,157,https://www.omnia.fi/en/study-options/espoo-adult-education-centre/adult-education-centre-fees-and-discounts,The invoice is sent once the course has started.,,"[['Entity1: invoice, Entity2: course, Relation: sent, Qualifier Key: time, Qualifier Value: once the course has started']]"
160,160,158,https://www.omnia.fi/en/study-options/espoo-adult-education-centre/adult-education-centre-fees-and-discounts,Students under the age of 18 need an adult to pay their invoice.,,"[['Students, age of 18, eligibility, require_adult: True, pay_invoice: True']]"
161,161,159,https://www.omnia.fi/en/study-options/espoo-adult-education-centre/adult-education-centre-fees-and-discounts,"We need complete information on the payer, including their social security number.",,"[['Entity1: the payer, Entity2: social security number, Relation: description, Qualifier: complete information']]"
162,162,160,https://www.omnia.fi/en/study-options/espoo-adult-education-centre/adult-education-centre-fees-and-discounts,The payer will enrol the minor in the course.,,"[['payer, course, done_by'], ['minor, course, done_by']]"
163,163,161,https://www.omnia.fi/en/study-options/espoo-adult-education-centre/adult-education-centre-fees-and-discounts,Students under the age of 18 can only be enrolled for courses by telephone.,,"[['E1:Students, E2:courses, R:enrollment, Q:age, 18 and under, Q2: method, telephone']]"
164,164,162,https://www.omnia.fi/en/study-options/espoo-adult-education-centre/adult-education-centre-fees-and-discounts,"If the payer is a company, we require the companyâs business ID, invoicing address and the information of the companyâs contact person.",,"[['company, business ID, requirement, None'], ['company, invoicing address, requirement, None'], ['company, contact person information, requirement, None']]"
165,165,163,https://www.omnia.fi/en/study-options/espoo-adult-education-centre/adult-education-centre-fees-and-discounts,This information must be provided during enrolment.,,[]
166,166,164,https://www.omnia.fi/en/study-options/espoo-adult-education-centre/adult-education-centre-fees-and-discounts,The invoicing address cannot be changed afterwards.,,[['invoicing address']]
167,167,165,https://www.omnia.fi/en/study-options/espoo-adult-education-centre/adult-education-centre-fees-and-discounts,Unpaid invoices will be forwarded to a collection agency.,,"[['unpaid invoices, collection agency, where']]"
168,168,166,https://www.omnia.fi/en/study-options/espoo-adult-education-centre/adult-education-centre-fees-and-discounts, We use online payment links for course invoicing.,,"[['Entity1: online payment links, Entity2: course invoicing, Relation: services']]"
169,169,167,https://www.omnia.fi/en/study-options/espoo-adult-education-centre/adult-education-centre-fees-and-discounts,"If you do not use the payment link, you will be sent a course invoice with a new due date without additional costs by post, or by e-invoice if you have concluded an e-invoice agreement with your bank.",,"[['payment link, course invoice, requirement, payment method, by post'], ['payment link, course invoice, requirement, payment method, e-invoice if you have concluded an e-invoice agreement with your bank']]"
170,170,168,https://www.omnia.fi/en/study-options/espoo-adult-education-centre/adult-education-centre-fees-and-discounts,"An online payment link will be sent to your e-mail, through which you can pay the course fee.",,"[['implies the payment method'], ['online payment link, e-mail, payment, method: online'], ['course fee, online payment link, payment, method: online']]"
171,171,169,https://www.omnia.fi/en/study-options/espoo-adult-education-centre/adult-education-centre-fees-and-discounts,The payment link is valid for two weeks.,,"[['payment link, two weeks, length, valid for']]"
172,172,170,https://www.omnia.fi/en/study-options/espoo-adult-education-centre/adult-education-centre-fees-and-discounts,The payment link will be sent to the studentâs e-mail from the address: espoontyovaenopisto.noreply@ilmonet.fi.,,"[[""payment link, student's e-mail, sent from, sender's e-mail, espoontyovaenopisto.noreply@ilmonet.fi""]]"
173,173,171,https://www.omnia.fi/en/study-options/espoo-adult-education-centre/adult-education-centre-fees-and-discounts,"The subject line of the message will read: âEspoon tyÃ¶vÃ¤enopisto Omnia, kurssimaksun verkkomaksaminenâ (âEspoo Adult Education Centre Omnia, online payment of course feeâ).",,"[['Entity1: Espoo Adult Education Centre Omnia, Entity2: course fee, Relation: online payment, Qualifier: None']]"
174,174,172,https://www.omnia.fi/en/study-options/espoo-adult-education-centre/adult-education-centre-fees-and-discounts,The payment link will open to the ilmonet.fi online service.,,"[['Entity1: payment link, Entity2: ilmonet.fi online service, Relation: where']]"
175,175,173,https://www.omnia.fi/en/study-options/espoo-adult-education-centre/adult-education-centre-fees-and-discounts,The âJatka verkkomaksuunâ (âContinue to online paymentâ) button will direct you to the payment providerâs (Visma Pay) page.,,"[['Jatka verkkomaksuun, Visma Pay, where']]"
176,176,174,https://www.omnia.fi/en/study-options/espoo-adult-education-centre/adult-education-centre-fees-and-discounts,"The payment provider Visma Pay will charge the approved payment to your account as a direct payment, and the payment due date cannot be postponed at this stage.",,"[['Visma Pay, approved payment, charge, direct payment']]"
177,177,175,https://www.omnia.fi/en/study-options/espoo-adult-education-centre/adult-education-centre-fees-and-discounts,"Online payment linkâs invoicing information or account numbers cannot be extracted for a new payment, and the reference numbers of previous invoices cannot be used for new payments.",,[]
178,178,176,https://www.omnia.fi/en/study-options/espoo-adult-education-centre/adult-education-centre-fees-and-discounts,"We will send you a standard course invoice if you have not paid with the online payment link do not have an email address are unable to pay using the online payment link (Note: if a problem occurs during the payment, you can try again via the same link the next day) want to pay the course fee with employment benefits.",,"[['Entity1: standard course invoice, Entity2: online payment link, Relation: requirement'], ['Entity1: online payment link, Entity2: person, Relation: eligibility, Qualifier: payment through online payment link'], ['Entity1: person, Entity2: employment benefits, Relation: requirement, Qualifier: payment through employment benefits'], ['Entity1: problem, Entity2: payment, Relation: occurrence'], ['Entity1: payment, Entity2: online payment link, Relation: retry, Qualifier: retry within the next day']]"
179,179,177,https://www.omnia.fi/en/study-options/espoo-adult-education-centre/adult-education-centre-fees-and-discounts,"If you have concluded an e-invoice agreement with your bank, you can pay using the online payment link or wait for the e-invoice to arrive at your online bank.",,"[['e-invoice agreement, bank, payment, None'], ['online payment link, e-invoice, arrival, None']]"
180,180,178,https://www.omnia.fi/en/study-options/espoo-adult-education-centre/adult-education-centre-fees-and-discounts,Please update your e-mail address on ilmonet.fi or inform our customer service of your changed contact information.,,"[['email address, ilmonet.fi, where'], ['customer service, contact information, description']]"
181,181,179,https://www.omnia.fi/en/study-options/espoo-adult-education-centre/adult-education-centre-fees-and-discounts," Courses marked with âOPHâ are more affordable, because they have been subsidised by the Finnish National Agency for Educationâs training subsidy.",,"[[""OPH courses, Finnish National Agency for Education's training subsidy, services, None""]]"
182,182,180,https://www.omnia.fi/en/study-options/espoo-adult-education-centre/adult-education-centre-fees-and-discounts,"The training subsidy is intended for people with a low level of basic education, immigrants, unemployed people, people over 63 years of age, pensioners, and people with learning difficulties.",,"[['training subsidy, people, eligible_for, social group, low level of basic education, immigrants, unemployed people, people over 63 years of age, pensioners, people with learning difficulties']]"
183,183,181,https://www.omnia.fi/en/study-options/espoo-adult-education-centre/adult-education-centre-fees-and-discounts,"Pensioners refers to people who receive basic pension, employment pension or disability pension and are not gainfully employed.",,"[['pensioners, basic pension, definition, None'], ['pensioners, employment pension, definition, None'], ['pensioners, disability pension, definition, None']]"
184,184,182,https://www.omnia.fi/en/study-options/espoo-adult-education-centre/adult-education-centre-fees-and-discounts,"To get the lower subsidised price, you must belong to the target group of the course.",,"[['target group, course, eligible_for, None']]"
185,185,183,https://www.omnia.fi/en/study-options/espoo-adult-education-centre/adult-education-centre-fees-and-discounts,"If you do not belong to the target group, you will be charged the standard course fee.",,"[['target group, standard course fee, eligible_for, not belonging']]"
186,186,184,https://www.omnia.fi/en/study-options/espoo-adult-education-centre/adult-education-centre-fees-and-discounts,The course information indicates both an affordable training subsidy price (OPH) and a normal course fee.,,"[['course information, affordable training subsidy price, None, None, None'], ['course information, normal course fee, None, None, None']]"
187,187,185,https://www.omnia.fi/en/study-options/espoo-adult-education-centre/adult-education-centre-fees-and-discounts,"Students are admitted in order of enrolment, but a separate application is required for literacy training for immigrants.",,"[['Entity1: Students, Entity2: enrolment, Relation: order of, Qualifier: None'], ['Entity1: application, Entity2: literacy training, Relation: requirement, Qualifier: for immigrants']]"
188,188,186,https://www.omnia.fi/en/study-options/espoo-adult-education-centre/adult-education-centre-fees-and-discounts,OPH courses are not subject to unemployment discounts.,,"[['OPH courses, unemployment discounts, not subject to, None']]"
189,189,187,https://www.omnia.fi/en/study-options/espoo-adult-education-centre/adult-education-centre-fees-and-discounts, You can pay for courses with employee benefits at City of Espoo Service Points (espoo.fi).,,"[['city of Espoo Service Points, employee benefits, services, None']]"
190,190,188,https://www.omnia.fi/en/study-options/espoo-adult-education-centre/adult-education-centre-fees-and-discounts,"The following sport and culture cards are accepted, along with mobile payment: Eazybreak, Smartum, Edenred and ePassi.",,"[['Entity1: sport and culture cards, Entity2: mobile payment, Relation: accepted, Qualifier Key: payment methods, Qualifier Value: Eazybreak, Smartum, Edenred and ePassi']]"
191,191,189,https://www.omnia.fi/en/study-options/espoo-adult-education-centre/adult-education-centre-fees-and-discounts,Please note that payment with employment vouchers at the Service Points ended at the end of 2020. Note!,,"[['payment with employment vouchers, Service Points, ended, None'], ['payment with employment vouchers, 2020, ended, None']]"
192,192,190,https://www.omnia.fi/en/study-options/espoo-adult-education-centre/adult-education-centre-fees-and-discounts,"If you received the invoice as an online payment link, please wait until you receive the course invoice by post or as a bank e-invoice.",,"[['Entity1, Entity2, Relation, Qualifier Key: Qualifier Value'], ['None, invoice, received as, payment link: online'], ['course invoice, post, received by, None'], ['course invoice, bank e-invoice, received as, None']]"
193,193,191,https://www.omnia.fi/en/study-options/espoo-adult-education-centre/adult-education-centre-fees-and-discounts,A payment received through the online payment link cannot be paid with employee benefits.,,"[['payment, online payment link, received through, None'], ['payment, employee benefits, paid with, None']]"
194,194,192,https://www.omnia.fi/en/study-options/espoo-adult-education-centre/adult-education-centre-fees-and-discounts,Bring the printed invoice and ID with you to the Service Point when coming to pay.,,"[['Entity1: printed invoice and ID, Entity2: Service Point, Relation: where']]"
195,195,193,https://www.omnia.fi/en/study-options/espoo-adult-education-centre/adult-education-centre-fees-and-discounts,"Presenting an electronic invoice is not accepted for payment at the service point.These means of payment are personal and cannot be used to pay for copy, material or test fees.",,"[['electronic invoice, payment, acceptance, not accepted at the service point'], ['means of payment, copy/material/test fees, use, personal and cannot be used to pay for copy/material/test fees']]"
196,196,194,https://www.omnia.fi/en/study-options/espoo-adult-education-centre/adult-education-centre-fees-and-discounts,"If you wish to pay with employment benefits, the invoice cannot be paid any later than on the due date.",,"[['Entity1, Entity2, Relation, Qualifier Key: Qualifier Value'], ['""employment benefits"", invoice, payment method, None']]"
197,197,195,https://www.omnia.fi/en/study-options/espoo-adult-education-centre/adult-education-centre-fees-and-discounts,You cannot pay for a course with the above-mentioned means of payment if the course information includes an âSâ marking or if the invoice has been forwarded to a collection agency.,,"[['payment means, course information, payment restriction, marking, ""S""'], ['payment means, invoice, payment restriction, forwarded, to collection agency']]"
198,198,196,https://www.omnia.fi/en/study-options/espoo-adult-education-centre/adult-education-centre-fees-and-discounts, Unemployed persons receive a 50% discount on the course fee.,,"[['unemployed persons, course fee, cost, discount, 50%']]"
199,199,197,https://www.omnia.fi/en/study-options/espoo-adult-education-centre/adult-education-centre-fees-and-discounts,"The discount does not apply to Open University courses, qualification or material fees, OPH courses, starting level tests, language travel, open learning environment fees or if the course details state otherwise.",,"[['Discount, apply, exception, entity2: Open University courses, qualification fees, material fees, OPH courses, starting level tests, language travel, open learning environment fees, course details']]"
200,200,198,https://www.omnia.fi/en/study-options/espoo-adult-education-centre/adult-education-centre-fees-and-discounts,Proof of unemployment must be provided before the course starts and after that once per term.,,"[['proof of unemployment, course, requirement, frequency, once per term'], ['proof of unemployment, course, requirement, time, before course start and after']]"
201,201,199,https://www.omnia.fi/en/study-options/espoo-adult-education-centre/adult-education-centre-fees-and-discounts,The only accepted proof document is the unemployment certificate that can be printed out through the E-services at the TE Office website (te-palvelut.fi).,,[]
202,202,200,https://www.omnia.fi/en/study-options/espoo-adult-education-centre/adult-education-centre-fees-and-discounts,Send the certificate to the Adult Education Centre customer service by e-mail in PDF format or by post.,,"[['certificate, customer service, where'], ['certificate, e-mail, PDF'], ['certificate, post, None'], ['certificate, customer service, requirement, where'], ['certificate, e-mail, application_form, format: PDF'], ['certificate, post, application_form, None']]"
203,203,201,https://www.omnia.fi/en/study-options/espoo-adult-education-centre/adult-education-centre-fees-and-discounts,You can also present the certificate at the Adult Education Centre customer service or at City of Espoo Service Points (espoo.fi).,,"[['Entity1: certificate, Entity2: Adult Education Centre customer service, Relation: where, Qualifier Key: , Qualifier Value: '], ['Entity1: certificate, Entity2: City of Espoo Service Points, Relation: where, Qualifier Key: , Qualifier Value: ']]"
204,204,202,https://www.omnia.fi/en/study-options/espoo-adult-education-centre/adult-education-centre-fees-and-discounts,Eligibility for the unemployment discount depends on the code describing your employment status determined by the TE Office.,,"[['Entity1: eligibility for the unemployment discount, Entity2: code describing your employment status, Relation: eligible_for, Qualifier: determined by the TE Office']]"
205,205,203,https://www.omnia.fi/en/study-options/espoo-adult-education-centre/adult-education-centre-fees-and-discounts," The aim of Kaikukortti is to improve the opportunities of young people, adults and families who are financially hard-pressed to enjoy art and culture.",,"[['Kaikukortti, young people, target_group, financial status: hard-pressed'], ['Kaikukortti, adults, target_group, financial status: hard-pressed'], ['Kaikukortti, families, target_group, financial status: hard-pressed'], ['Kaikukortti, art, improvement, financial status: hard-pressed'], ['Kaikukortti, culture, improvement, financial status: hard-pressed'], ['Kaikukortti, enjoy, improvement, financial status: hard-pressed']]"
206,206,204,https://www.omnia.fi/en/study-options/espoo-adult-education-centre/adult-education-centre-fees-and-discounts,You can use the Kaikukortti card to get free tickets and course places to the cultural venues of the Kaikukortti networks.,,"[['Kaikukortti card, tickets'], ['Kaikukortti card, course places'], ['cultural venues, Kaikukortti networks'], ['services'], ['Kaikukortti card, tickets, services, None'], ['Kaikukortti card, course places, services, None'], ['cultural venues, Kaikukortti networks, services, None']]"
207,207,205,https://www.omnia.fi/en/study-options/espoo-adult-education-centre/adult-education-centre-fees-and-discounts,The card is non-transferrable and free of charge.,,"[['card, non-transferrable, description, None'], ['card, free of charge, description, None']]"
208,208,206,https://www.omnia.fi/en/study-options/espoo-adult-education-centre/adult-education-centre-fees-and-discounts,You can attend one course of the Espoo Adult Education Centre free of charge per term (terms: 1 January to 31 July and 1 August to 31 December).,,"[['Entity1, Entity2, Relation, Qualifier Key: Qualifier Value'], ['course, Espoo Adult Education Centre, eligible_for, term: 1 January to 31 July and 1 August to 31 December']]"
209,209,207,https://www.omnia.fi/en/study-options/espoo-adult-education-centre/adult-education-centre-fees-and-discounts,You can also attend family courses together with your child.,,"[['s'], ['child, family courses, done_by, together with, parent(s']]"
210,210,208,https://www.omnia.fi/en/study-options/espoo-adult-education-centre/adult-education-centre-fees-and-discounts,"Not eligible for the Kaikukortti discount: Finnish language courses courses that are part of a qualification: general language examination (YKI), Open University education, basic education in arts, seafaring courses training courses leading to a certificate: first aid courses, hygiene passport training and the basics of music theory and composition fees for open learning environments some material fees of courses.",,"[['YKI'], ['Kaikukortti discount, [all the entities listed], negation'], ['Kaikukortti discount, Finnish language courses, eligible_for, negation'], ['Kaikukortti discount, general language examination (YKI'], ['Kaikukortti discount, Open University education, eligible_for, negation'], ['Kaikukortti discount, basic education in arts, eligible_for, negation'], ['Kaikukortti discount, seafaring courses, eligible_for, negation'], ['Kaikukortti discount, training courses leading to a certificate, eligible_for, negation'], ['Kaikukortti discount, first aid courses, eligible_for, negation'], ['Kaikukortti discount, hygiene passport training, eligible_for, negation'], ['Kaikukortti discount, basics of music theory and composition, eligible_for, negation'], ['Kaikukortti discount, open learning environments, eligible_for, negation'], ['Kaikukortti discount, material fees of courses, eligible_for, negation']]"
211,211,209,https://www.omnia.fi/en/study-options/espoo-adult-education-centre/adult-education-centre-fees-and-discounts,"If you have enrolled in a course but fail to attend it, you will be deemed to have used the free course.",,"[['Entity1: you, Entity2: course, Relation: use, Qualifier: attendance-failure']]"
212,212,210,https://www.omnia.fi/en/study-options/espoo-adult-education-centre/adult-education-centre-fees-and-discounts,You can enrol for courses via the ilmonet.fi online service or by calling our customer service.,,"[['ilmonet.fi online service, customer service, services']]"
213,213,211,https://www.omnia.fi/en/study-options/espoo-adult-education-centre/adult-education-centre-fees-and-discounts,Notify our customer service of your Kaikukortti number before the start of the course.,,"[['Entity1: customer service, Entity2: Kaikukortti number, Relation: requirement, Qualifier Key: start time, Qualifier Value: before the start of the course']]"
214,214,212,https://www.omnia.fi/en/study-options/espoo-adult-education-centre/adult-education-centre-fees-and-discounts,"If you do not notify us of your Kaikukortti number, we will charge you the normal price for the course.",,"[['Entity1: you, Entity2: Kaikukortti number, Relation: requirement, Qualifier: None'], ['Entity1: normal price, Entity2: course, Relation: cost, Qualifier: None']]"
215,215,213,https://www.omnia.fi/en/study-options/espoo-adult-education-centre/adult-education-centre-fees-and-discounts,"Read more about Kaikukortti (kaikukortti,fi).",,[]
216,216,214,https://www.omnia.fi/en/study-options/espoo-adult-education-centre/studying-espoo-adult-education-centre," To participate in our courses, you will need a computer, a tablet or a smartphone with an internet connection, a camera and a microphone.",,"[['courses, services, services, language, online']]"
217,217,215,https://www.omnia.fi/en/study-options/espoo-adult-education-centre/studying-espoo-adult-education-centre,We recommend using a computer so that all functions will be available.,,[]
218,218,216,https://www.omnia.fi/en/study-options/espoo-adult-education-centre/studying-espoo-adult-education-centre,Need help in online studying?Our on call digital support will help you with problems related to e.g.,,"[['online studying, digital support, services'], ['problems, e.g., description']]"
219,219,217,https://www.omnia.fi/en/study-options/espoo-adult-education-centre/studying-espoo-adult-education-centre,"The service times are: Mon-Wed 2 pm - 7.30 pm, Thu noon - 3 pm.",,"[['service times, None, frequency, frequency with which it happens: Mon-Wed 2 pm - 7.30 pm, Thu noon - 3 pm']]"
220,220,218,https://www.omnia.fi/en/study-options/espoo-adult-education-centre/studying-espoo-adult-education-centre,"Contact info: Ferdi Torbani, tel.",,[]
221,221,219,https://www.omnia.fi/en/study-options/espoo-adult-education-centre/studying-espoo-adult-education-centre,0405743911 or ferdi.torbani@omnia.fi.If you need help with course issues (e.g.,,[]
222,222,220,https://www.omnia.fi/en/study-options/espoo-adult-education-centre/studying-espoo-adult-education-centre,"links) you can contact Espoo Adult Education Centre customer service, tel.",,[]
223,223,221,https://www.omnia.fi/en/study-options/espoo-adult-education-centre/studying-espoo-adult-education-centre,020692444 (Mon-Thu 12:30 - 15:30) or espoon.tyovaenopisto@omnia.fi.Issues related to credentials (e.g.,,[]
224,224,222,https://www.omnia.fi/en/study-options/espoo-adult-education-centre/studying-espoo-adult-education-centre,"Moodle): please contact IT Helpdesk, tel.",,"[['Moodle, IT Helpdesk, contact_info, None'], ['Moodle, tel, contact_info, None']]"
225,225,223,https://www.omnia.fi/en/study-options/espoo-adult-education-centre/studying-espoo-adult-education-centre,0400223112 (Mon-Fri 8:00-16:00) or helpdesk@omnia.fi.,,"[['0400223112, helpdesk@omnia.fi, contact_info, ']]"
226,226,224,https://www.omnia.fi/en/study-options/espoo-adult-education-centre/studying-espoo-adult-education-centre," Digital learning environments, such as Moodle, Teams ja Zoom, are used in our online studies.",,"[['Moodle, online studies, used in, None'], ['Teams, online studies, used in, None'], ['Zoom, online studies, used in, None']]"
227,227,225,https://www.omnia.fi/en/study-options/espoo-adult-education-centre/studying-espoo-adult-education-centre,Instructions on how to use them can be found below:,,[]
228,228,226,https://www.omnia.fi/en/study-options/espoo-adult-education-centre/studying-espoo-adult-education-centre, Moodle is a virtual learning platform.,,"[['Moodle, virtual learning platform, description']]"
229,229,227,https://www.omnia.fi/en/study-options/espoo-adult-education-centre/studying-espoo-adult-education-centre,Resetting your Moodle password (it.omnia.fi) Creating a Moodle user account (it.omnia.fi) Logging in to Moodle (it.omnia.fi) Enrolling onto a Moodle course (it.omnia.fi),,[]
230,230,228,https://www.omnia.fi/en/study-options/espoo-adult-education-centre/studying-espoo-adult-education-centre, Teams is a digital platform for online teaching and group work.,,"[['Teams, digital platform, description, None'], ['Teams, online teaching, services, None'], ['Teams, group work, services, None']]"
231,231,229,https://www.omnia.fi/en/study-options/espoo-adult-education-centre/studying-espoo-adult-education-centre,Ensure your headset or other audio device is working on your PC (it.omnia.fi) Joining a Teams meeting (it.omnia.fi) Using your web camera and microphone in a Teams meeting (it.omnia.fi) Teams meeting etiquette (it.omnia.fi) See more on our Learn to use Teams for students -page (it.omnia.fi).,,"[['Entity1, Entity2, Relation, Qualifier Key: Qualifier Value'], ['it.omnia.fi, PC, using, audio device'], ['it.omnia.fi, Teams meeting, joining, '], ['web camera, microphone, using in, Teams meeting'], ['Teams meeting, etiquette, has, '], ['it.omnia.fi, Learn to use Teams for students -page, more information on, ']]"
232,232,230,https://www.omnia.fi/en/study-options/espoo-adult-education-centre/studying-espoo-adult-education-centre, Zoom is a tool for online meetings.,,"[['Zoom, online meetings, description, None']]"
233,233,231,https://www.omnia.fi/en/study-options/espoo-adult-education-centre/studying-espoo-adult-education-centre,Technical requirements to participate in a Zoom meeting (it.omnia.fi) Downloading and installing the Zoom application (it.omnia.fi) Ensure your headset and other audio devices are working on your PC (it.omnia.fi) Joining a Zoom meeting (it.omnia.fi) Using your web camera and microphone in a Zoom meeting (it.omnia.fi) Using the chat in a Zoom meeting (it.omnia.fi) Zoom meeting etiquette (it.omnia.fi) See more on our Learn to use Zoom for students -page (it.omnia.fi).,,"[['""Zoom application"", ""PC"", ""requirement"", None'], ['""headset"", ""PC"", ""requirement"", None'], ['""audio devices"", ""PC"", ""requirement"", None'], ['""Zoom meeting"", ""web camera"", ""requirement"", None'], ['""Zoom meeting"", ""microphone"", ""requirement"", None'], ['""chat"", ""Zoom meeting"", ""use"", None'], ['""Zoom meeting etiquette"", None, ""learn"", None'], ['""Learn to use Zoom for students -page"", None, ""see more"", None']]"
234,234,232,https://www.omnia.fi/en/study-options/espoo-adult-education-centre/studying-espoo-adult-education-centre," At the Adult Education Centre, it is possible to earn study credits on those courses which are marked as study credit courses.",,"[['Adult Education Centre, courses, earn study credits, marked as, study credit courses']]"
